user_id,text,FF_Score
3074457346434152382,"the template are to busy. #1, #2, #5 should be removed. beacuse miro lacks layers it is a small ""hell"" to work with ;)",3
3074457347511847881,how can i reorganise stickies based on votes? can i print out results?,3
3074457347098103946,"text size changes automatically making it disappear from the visible ""viewport"" of the card",3
3074457346883799930,"i prefer circular mindmaps, they're more effective i think",3
3074457346859502142,to move grids around the canvas is a bit clunky. other than that! i'm fan! keep on doing so great miro team!,3
3074457347246751974,would be good to see a decision tree template (or a vertical flowchart),3
3074457346621395681,"would love: text placeholders, snapping to grid, more wireframing components",3
3074457348096501694,"i want to be able to move the whole template, including the post-its that i have added",3
3074457346294251812,i can't find a way to scale the template :(,3
3074457348055390850,"the canvas is good, but i'm frustrated with not being able to resize a whole template in one, so it's more of a miro problem.",3
3074457346966316704,"love the overall idea, but can't control the color of the grid lines, vertically align type, etc. still, thanks for adding this - incredibly useful.",3
3074457347425440331,"don't want title sometimes
will be better if it's stable more",3
3074457348310186048,"good, if check box can delete items by [x], will better. you can refer to trelli's method. and check box is so great! should be add to all miro template edit such as grid/kanban/mindmap/shape....!! strongly recommend!!!",3
3074457347619377092,"i am not able to add extra emojis, unless copying existing ones. added emojis from the bar do not appear on my sticker",3
3074457346548756089,the operation is unstable.,3
3074457347403319982,"voting on clustered stickies could be improved. what i mean is, if you group similar items together and don't remove duplicates, the votes get distributed across individual items in the cluster.",3
3074457346565247391,"miro stuffs more an more sidepanels into the application. modal here, modal there ... the way out of them is also often clicking multiple time on x buttons. this approach will not scale for long guys. even on the drawing canvas at the moment its acceptable, the tool palettes are rather small, but the count increases and its quite intransparent when i use a plugin, a native drawing tool, or a facilitation helping tool (timer, votes etc.) - so down to the detail the quality of each feature is quite high and its fine tuned, but the overall orientation and overall navigation concept is not there and it will harm the experience of you application very soon so that more clients notice.",3
